OrderID,Date,CustomerID,State,Category,Sub-Category,Quantity,Sales,Profit
O21123,2023-07-05,C1427,Michigan,Clothing,Jackets,1,66.69,15.16
O21124,2023-07-11,C1064,Texas,Sports,Accessories,1,22.93,5.72
O21125,2024-07-10,C1375,New York,Beauty,Skincare,3,92.54,18.16
O21126,2024-07-22,C1300,California,Sports,Outdoor,2,170.79,19.28
O21127,2024-03-06,C1428,New York,Home,Kitchen,1,66.48,7.3
O21128,2024-03-11,C1429,California,Electronics,Laptop,2,1594.5,178.3
O21129,2024-10-10,C1055,Michigan,Beauty,Makeup,3,80.15,5.58
O21130,2024-10-25,C1346,Pennsylvania,Electronics,Phone,2,1182.85,71.82
O21131,2024-02-03,C1139,North Carolina,Electronics,Audio,5,646.12,107.36
O21132,2024-05-26,C1489,Michigan,Clothing,Shirts,2,47.16,10.0
O21133,2024-06-21,C1295,Florida,Clothing,Shirts,4,67.81,3.88
O21134,2024-09-04,C1343,Florida,Home,Kitchen,4,215.91,35.26
O21135,2024-10-07,C1175,Texas,Toys,Board Games,3,99.39,12.36
O21136,2024-11-09,C1188,Florida,Sports,Outdoor,3,255.65,58.42
O21137,2024-05-26,C1178,Michigan,Electronics,Accessories,3,71.39,5.65
O21138,2024-09-09,C1433,California,Sports,Fitness,5,382.5,62.23
O21139,2023-07-17,C1126,Georgia,Sports,Outdoor,5,394.71,96.38
O21140,2024-01-17,C1269,New York,Electronics,Laptop,2,2142.11,254.93
O21141,2024-08-07,C1240,Michigan,Clothing,Shirts,1,22.38,4.44
O21142,2024-09-01,C1112,Michigan,Beauty,Makeup,4,127.04,28.77
O21143,2024-10-19,C1212,Pennsylvania,Home,Bedding,4,366.22,31.95
O21144,2023-08-24,C1349,Pennsylvania,Toys,Board Games,4,112.48,27.95
O21145,2023-06-21,C1275,Florida,Toys,Board Games,2,52.14,11.05
O21146,2023-08-15,C1437,Georgia,Home,Decor,2,89.34,6.92
O21147,2023-10-11,C1475,North Carolina,Electronics,Laptop,3,3275.49,367.43
O21148,2024-02-03,C1331,Ohio,Home,Bedding,1,77.04,13.48
O21149,2024-03-17,C1381,Pennsylvania,Electronics,Laptop,3,2789.23,633.11
O21150,2024-05-12,C1320,Illinois,Home,Decor,2,53.91,4.8
O21151,2024-08-14,C1292,Georgia,Beauty,Makeup,5,219.66,43.11
O21152,2023-10-19,C1093,Illinois,Home,Decor,3,116.97,12.18
O21153,2023-10-19,C1396,Georgia,Sports,Fitness,2,161.08,34.0
O21154,2023-10-27,C1129,Florida,Clothing,Shoes,2,115.47,21.56
O21155,2024-04-11,C1190,California,Toys,Action Figures,5,117.62,18.18
O21156,2023-07-14,C1442,New York,Home,Furniture,5,1470.75,264.7
O21157,2023-09-01,C1343,Florida,Sports,Fitness,5,341.36,76.9
O21158,2023-12-24,C1294,California,Toys,Board Games,1,24.83,3.16
O21159,2024-04-10,C1206,California,Electronics,Audio,2,255.67,52.12
O21160,2024-08-03,C1326,Illinois,Sports,Accessories,5,147.15,12.03
O21161,2023-02-25,C1058,California,Home,Kitchen,1,76.67,14.59
O21162,2023-06-20,C1177,New York,Electronics,Laptop,4,3627.34,725.94
O21163,2023-10-04,C1331,Ohio,Home,Bedding,4,365.75,50.69
O21164,2024-01-28,C1011,North Carolina,Beauty,Skincare,4,134.53,28.08
O21165,2024-07-07,C1075,Ohio,Home,Bedding,2,180.09,29.07
O21166,2024-11-23,C1390,North Carolina,Clothing,Jackets,1,88.33,20.96
O21167,2023-12-05,C1087,Pennsylvania,Beauty,Hair,1,18.38,1.33
O21168,2023-12-14,C1344,New York,Toys,Puzzles,4,49.93,3.8
O21169,2024-11-01,C1438,Pennsylvania,Home,Kitchen,3,155.36,33.94
O21170,2023-11-01,C1220,Pennsylvania,Electronics,Audio,4,455.73,99.56
O21171,2024-01-01,C1223,New York,Clothing,Pants,2,81.42,11.74
O21172,2024-04-21,C1072,California,Toys,Board Games,4,128.98,31.32
O21173,2024-08-03,C1481,Pennsylvania,Beauty,Makeup,4,149.57,27.8
O21174,2024-09-17,C1145,California,Clothing,Shirts,1,25.04,6.17
O21175,2023-01-17,C1101,Pennsylvania,Clothing,Shoes,4,201.48,31.53
O21176,2023-01-25,C1005,Texas,Electronics,Laptop,5,$4971.71,449.06
O21177,2023-03-24,C1210,Illinois,Toys,Puzzles,5,58.11,8.07
O21178,2024-01-24,C1018,Florida,Electronics,Accessories,3,74.24,
O21179,2024-03-24,C1206,California,Electronics,Laptop,2,1812.2,224.86
O21180,2023-02-25,C1016,New York,Electronics,Laptop,2,2015.04,486.44
O21181,2023-07-11,C1463,Illinois,Home,Bedding,1,98.47,20.62
O21182,2024-07-27,C1120,Georgia,Clothing,Shirts,2,49.25,6.82
O21183,2023-01-28,C1178,Michigan,Clothing,Shoes,3,192.01,30.41
O21184,2023-02-02,C1274,Florida,Sports,Outdoor,5,336.07,57.63
O21185,2023-08-24,C1199,Ohio,Electronics,Accessories,1,27.47,5.03
O21186,2023-09-01,C1160,New York,Clothing,Shoes,5,275.4,17.99
O21187,2023-12-18,C1082,New York,Sports,Fitness,3,179.29,42.44
O21188,2023-05-09,C1353,Texas,Clothing,Shirts,1,23.65,4.01
O21189,2023-06-11,C1363,Illinois,Home,Decor,4,135.61,32.04
O21190,2023-09-08,C1448,New York,Electronics,Phone,2,930.66,164.15
O21191,2024-04-30,C1472,California,Beauty,Skincare,3,$86.53,11.79
O21192,2023-06-20,C1352,Pennsylvania,Clothing,Pants,1,22.83,3.73
O21193,2024-01-06,C1414,Pennsylvania,Beauty,Skincare,5,158.68,34.26
O21194,2024-02-29,C1416,New York,Clothing,Shirts,1,23.48,2.71
O21195,2024-09-18,C1299,California,Clothing,Jackets,4,300.49,72.51
O21196,2024-11-20,C1142,Florida,Toys,Puzzles,3,35.63,5.1
O21197,2023-08-07,C1423,Florida,Sports,Outdoor,1,98.61,23.79
O21198,2023-03-14,C1491,Pennsylvania,Electronics,Accessories,3,111.58,25.23
O21199,2023-10-30,C1016,New York,Beauty,Skincare,3,67.47,13.73
O21200,2024-10-22,C1277,Pennsylvania,Clothing,Jackets,5,385.87,55.37
O21201,2024-10-22,C1104,Michigan,Home,Bedding,2,205.05,34.32
O21202,2023-07-08,C1189,Texas,Clothing,Pants,4,151.4,32.95
O21203,2024-05-21,C1226,North Carolina,Home,Furniture,1,227.27,36.09
O21204,2024-05-29,C1135,New York,Clothing,Jackets,2,143.89,28.44
O21205,2023-07-03,C1049,Texas,Clothing,Shoes,5,314.07,65.37
O21206,2023-08-25,C1089,Florida,Electronics,Phone,2,1392.31,212.49
O21207,2024-03-09,C1190,California,Electronics,Phone,3,1686.28,265.17
O21208,2023-01-24,C1032,California,Sports,Fitness,3,175.08,15.68
O21209,2023-08-08,C1457,Florida,Sports,Outdoor,4,289.81,28.68
O21210,2023-08-25,C1196,Ohio,Toys,Puzzles,1,14.4,3.33
O21211,2024-02-05,C1150,Michigan,Clothing,Shoes,1,52.27,11.4
O21212,2024-06-27,C1161,Pennsylvania,Clothing,Jackets,5,337.26,17.55
O21213,2023-09-16,C1460,California,Toys,Action Figures,4,89.0,19.93
O21214,2023-12-19,C1220,Pennsylvania,Sports,Accessories,1,27.74,1.53
O21215,2024-02-26,C1418,Pennsylvania,Clothing,Shoes,3,190.04,26.92
O21216,2024-11-02,C1385,Georgia,Beauty,Makeup,4,177.43,11.26
O21217,2023-03-09,C1219,Georgia,Sports,Fitness,2,128.99,31.44
O21218,2023-09-11,C1403,Georgia,Beauty,Skincare,4,124.94,30.54
O21219,2024-03-17,C1130,Florida,Electronics,Audio,4,406.3,69.95
O21220,2023-05-16,C1418,Pennsylvania,Electronics,Audio,1,127.48,16.37
O21221,2023-10-27,C1239,Texas,Home,Bedding,5,537.75,81.95
O21222,2024-03-01,C1390,North Carolina,Home,Decor,5,207.77,42.07
O21223,2024-03-28,C1353,Texas,Electronics,Phone,1,503.17,47.62
O21224,2024-04-19,C1370,California,Clothing,Pants,1,36.89,5.1
O21225,2024-05-19,C1128,California,Toys,Board Games,1,31.07,6.13
O21226,2024-06-22,C1421,Ohio,Home,Decor,5,176.34,22.76
O21227,2023-01-22,C1350,Florida,Clothing,Pants,1,42.77,2.41
O21228,2023-09-22,C1089,Florida,Home,Kitchen,2,108.58,16.45
O21229,2024-02-05,C1469,North Carolina,Home,Bedding,2,169.2,33.41
O21230,2023-01-19,C1445,Michigan,Toys,Puzzles,3,43.53,10.68
O21231,2023-06-21,C1227,New York,Electronics,Laptop,2,1979.95,113.67
O21232,2024-04-25,C1064,Texas,Toys,Puzzles,4,67.19,10.61
O21233,2024-11-24,C1270,Georgia,Home,Kitchen,3,168.35,23.57
O21234,2023-05-11,C1197,Michigan,Electronics,Audio,2,198.56,19.56
O21235,2023-08-26,C1432,Illinois,Toys,Board Games,4,126.53,22.47
O21236,2023-09-11,C1315,Pennsylvania,Clothing,Shirts,2,55.49,4.59
O21237,2023-12-12,C1015,Texas,Clothing,Shirts,4,97.99,10.46
O21238,2023-03-21,C1389,Georgia,Clothing,Shoes,1,53.58,11.06
O21239,2024-01-12,C1257,Pennsylvania,Clothing,Shirts,4,92.83,13.19
O21240,2024-02-25,C1415,Florida,Clothing,Shirts,1,31.15,7.75
O21241,2024-06-17,C1109,California,Beauty,Hair,4,82.66,10.52
O21242,2023-05-19,C1240,Michigan,Electronics,Phone,4,2304.02,328.67
O21243,2023-06-01,C1260,Illinois,Sports,Fitness,2,123.14,13.55
O21244,2023-08-28,C1061,Texas,Home,Decor,4,165.42,16.09
O21245,2024-08-06,C1477,Illinois,Electronics,Phone,2,1134.2,265.92
O21246,2024-11-07,C1185,Pennsylvania,Electronics,Laptop,4,3544.7,708.11
O21247,2024-11-21,C1328,Florida,Home,Decor,5,190.98,22.28
O21248,2023-05-12,C1325,Ohio,Home,Bedding,3,322.4,61.27
O21249,2024-05-02,C1003,Illinois,Electronics,Phone,2,833.8,202.74
O21250,2024-10-10,C1183,Michigan,Electronics,Audio,2,221.07,14.33
O21251,2024-11-25,C1032,California,Beauty,Skincare,1,32.36,3.33
O21252,2023-03-23,C1291,California,Electronics,Laptop,5,4513.67,406.75
O21253,2023-07-09,C1117,Texas,Beauty,Hair,1,21.23,4.75
O21254,2023-12-12,C1373,Pennsylvania,Home,Bedding,5,496.45,42.61
O21255,2024-08-24,C1322,Pennsylvania,Clothing,Shoes,5,322.44,35.99
O21256,2024-09-12,C1245,Michigan,Clothing,Jackets,4,307.86,48.88
O21257,2023-11-14,C1419,Ohio,Electronics,Phone,1,486.2,84.71
O21258,2023-11-16,C1129,Florida,Beauty,Makeup,3,129.5,27.41
O21259,2024-02-07,C1050,North Carolina,Electronics,Audio,5,607.76,79.9
O21260,2024-02-12,C1353,Texas,Clothing,Jackets,5,481.32,75.49
O21261,2024-05-12,C1062,Georgia,Home,Kitchen,2,145.65,35.41
O21262,2024-09-23,C1246,Florida,Electronics,Laptop,4,3178.29,347.93
O21263,2023-03-02,C1373,Pennsylvania,Home,Kitchen,3,199.86,19.91
O21264,2023-04-04,C1159,Ohio,Beauty,Makeup,5,146.64,28.17
O21265,2023-10-08,C1381,Pennsylvania,Home,Kitchen,2,149.11,30.45
O21266,2023-10-16,C1291,California,Sports,Accessories,1,30.85,4.1
O21267,2024-06-30,C1246,Florida,Beauty,Skincare,5,153.15,14.18
O21268,2024-01-10,C1020,Illinois,Clothing,Shirts,2,43.51,8.95
O21269,2024-03-24,C1116,Georgia,Clothing,Jackets,1,72.72,13.39
O21270,2024-08-02,C1125,Florida,Clothing,Pants,4,165.43,37.26
O21271,2024-10-27,C1228,Michigan,Home,Decor,1,35.48,7.77
O21272,2024-10-28,C1457,Florida,Clothing,Shoes,5,282.67,25.73
O21273,2023-02-24,C1093,Illinois,Sports,Outdoor,3,271.62,58.8
O21274,2023-12-04,C1304,Ohio,Home,Furniture,1,249.91,21.25
O21275,2024-05-15,C1287,Illinois,Clothing,Pants,3,101.81,22.68
O21276,2024-06-03,C1498,North Carolina,Home,Decor,3,116.35,23.74
O21277,2023-06-07,C1349,Pennsylvania,Clothing,Pants,1,33.04,5.42
O21278,2023-10-21,C1426,Florida,Beauty,Skincare,4,85.38,15.24
O21279,2024-09-17,C1079,California,Home,Furniture,1,253.61,17.96
O21280,2023-03-23,C1341,Florida,Electronics,Audio,2,202.9,11.76
O21281,2023-08-18,C1085,New York,Electronics,Accessories,3,92.4,10.73
O21282,2023-09-07,C1265,Ohio,Beauty,Makeup,5,196.43,42.09
O21283,2023-10-10,C1236,Texas,Home,Kitchen,3,206.58,29.57
O21284,2023-08-15,C1224,Texas,Sports,Accessories,5,161.2,15.26
O21285,2023-09-30,C1167,Texas,Electronics,Laptop,2,1441.96,312.78
O21286,2023-09-13,C1090,California,Clothing,Jackets,2,142.72,13.66
O21287,2024-01-28,C1195,New York,Electronics,Accessories,2,60.05,12.8
O21288,2024-02-23,C1473,Michigan,Home,Kitchen,1,60.14,8.46
O21289,2024-03-13,C1070,Ohio,Clothing,Shirts,3,,9.19
O21290,2024-04-24,C1051,Ohio,Electronics,Audio,5,558.38,58.38
O21291,2023-09-05,C1235,Ohio,Home,Decor,2,78.51,18.06
O21292,2023-12-10,C1254,Texas,Home,Kitchen,2,129.07,8.75
O21293,2024-03-10,C1453,Michigan,Clothing,Pants,5,190.75,15.05
O21294,2024-05-16,C1354,California,Home,Bedding,3,$311.7,55.23
O21295,2024-06-14,C1307,New York,Toys,Dolls,3,60.08,13.22
O21296,2024-10-12,C1054,Illinois,Electronics,Laptop,5,5054.99,349.25
O21297,2024-11-06,C1206,California,Clothing,Shoes,4,264.65,52.07
O21298,2023-10-28,C1235,Ohio,Clothing,Shirts,3,83.4,16.56
O21299,2024-01-19,C1082,New York,Toys,Puzzles,5,78.34,13.03
O21300,2024-04-13,C1265,Ohio,Beauty,Hair,5,90.2,13.29
O21301,2024-08-07,C1350,Florida,Clothing,Jackets,2,174.21,19.9
O21302,2024-11-20,C1064,Texas,Clothing,Pants,5,187.53,22.56
O21303,2023-08-27,C1384,Ohio,Beauty,Skincare,1,30.92,5.72
O21304,2024-01-16,C1184,Texas,Sports,Fitness,2,124.71,7.86
O21305,2024-02-02,C1153,Florida,Toys,Dolls,2,47.41,7.92
O21306,2024-07-19,C1407,California,Sports,Fitness,3,205.49,21.73
O21307,2024-08-17,C1008,Illinois,Home,Bedding,4,381.59,54.69
O21308,2024-08-23,C1438,Pennsylvania,Toys,Board Games,3,97.66,15.8
O21309,2024-06-20,C1243,New York,Clothing,Jackets,1,100.35,22.79
O21310,2023-04-14,C1464,North Carolina,Clothing,Pants,2,81.78,13.56
O21311,2023-04-19,C1088,Michigan,Electronics,Audio,2,205.88,19.65
O21312,2023-08-14,C1200,Pennsylvania,Beauty,Hair,5,112.0,7.38
O21313,2023-12-29,C1279,Ohio,Sports,Outdoor,4,336.21,58.97
O21314,2024-01-31,C1225,Texas,Home,Decor,4,136.0,21.63
O21315,2024-03-22,C1074,Pennsylvania,Clothing,Pants,5,187.99,34.66
O21316,2023-03-16,C1297,Texas,Electronics,Audio,1,108.87,15.45
O21317,2023-06-03,C1434,California,Clothing,Shoes,4,216.55,46.56
O21318,2024-04-14,C1226,North Carolina,Clothing,Jackets,2,130.71,30.59
O21319,2024-11-22,C1337,Pennsylvania,Home,Kitchen,1,68.69,3.98
O21320,2023-01-27,C1097,Florida,Sports,Accessories,3,95.87,19.06
O21321,2023-06-04,C1213,Texas,Electronics,Phone,3,1520.94,86.74
O21322,2023-12-24,C1093,Illinois,Electronics,Accessories,1,27.21,3.78
O21323,2024-02-11,C1179,California,Home,Bedding,2,209.41,29.8
O21324,2023-01-26,C1283,California,Clothing,Shirts,3,59.02,11.17
O21325,2023-06-17,C1434,California,Beauty,Skincare,2,58.82,7.09
O21326,2023-07-20,C1136,Florida,Clothing,Pants,5,229.46,49.15
O21327,2023-12-24,C1432,Illinois,Clothing,Shirts,4,70.11,8.31
O21328,2024-03-02,C1380,California,Clothing,Shirts,1,25.66,3.04
O21329,2024-03-31,C1304,Ohio,Electronics,Laptop,4,3243.52,306.68
O21330,2023-03-02,C1318,Texas,Home,Decor,5,178.18,33.28
O21331,2023-04-13,C1176,Pennsylvania,Electronics,Audio,3,339.78,22.19
O21332,2024-01-13,C1488,North Carolina,Clothing,Shoes,2,130.69,16.02
O21333,2024-09-07,C1045,Pennsylvania,Clothing,Shirts,2,59.24,6.12
O21334,2024-11-11,C1280,Michigan,Electronics,Audio,5,826.2,79.21
O21335,2023-02-21,C1150,Michigan,Electronics,Accessories,1,29.49,1.83
O21336,2023-12-01,C1479,Florida,Home,Bedding,4,399.85,35.22
O21337,2024-03-21,C1218,Pennsylvania,Toys,Action Figures,3,63.08,8.78
O21338,2024-11-12,C1437,Georgia,Sports,Accessories,1,31.87,4.8
O21339,2023-01-11,C1046,New York,Electronics,Audio,5,732.82,76.14
O21340,2023-12-22,C1387,Texas,Electronics,Audio,5,538.42,96.94
O21341,2024-08-01,C1256,Michigan,Electronics,Accessories,2,56.78,6.65
O21342,2023-11-03,C1393,Ohio,Clothing,Shoes,3,175.26,21.64
O21343,2023-11-28,C1234,Texas,Home,Furniture,1,213.07,44.0
O21344,2024-05-08,C1350,Florida,Beauty,Makeup,2,69.98,11.22
O21345,2024-10-20,C1070,Ohio,Toys,Dolls,3,82.4,19.83
O21346,2023-02-06,C1425,Illinois,Electronics,Accessories,4,134.91,16.44
O21347,2023-05-28,C1315,Pennsylvania,Clothing,Shoes,4,233.38,50.31
O21348,2023-06-03,C1051,Ohio,Sports,Accessories,2,70.28,13.89
O21349,2024-02-05,C1207,Pennsylvania,Clothing,Jackets,1,55.11,12.57
O21350,2024-06-28,C1093,Illinois,Home,Furniture,3,1011.61,244.16
O21351,2024-07-08,C1235,Ohio,Sports,Outdoor,4,347.23,17.89
O21352,2023-03-02,C1235,Ohio,Toys,Dolls,4,93.54,6.33
O21353,2023-06-23,C1257,Pennsylvania,Toys,Action Figures,1,21.39,3.95
O21354,2023-06-29,C1084,New York,Clothing,Jackets,2,156.33,20.02
O21355,2023-04-19,C1166,New York,Clothing,Jackets,5,274.65,58.73
O21356,2024-10-06,C1324,North Carolina,Electronics,Accessories,3,90.63,4.75
O21357,2023-03-16,C1429,California,Home,Furniture,4,1136.73,240.3
O21358,2023-04-02,C1151,Texas,Electronics,Accessories,5,171.69,13.23
O21359,2023-12-11,C1263,Florida,Beauty,Hair,1,20.76,2.24
O21360,2024-04-11,C1035,Georgia,Beauty,Skincare,2,68.62,16.73
O21361,2024-06-15,C1031,Texas,Home,Decor,3,111.86,6.75
O21362,2024-10-15,C1368,Texas,Electronics,Accessories,1,31.0,3.71
O21363,2023-03-28,C1371,California,Electronics,Laptop,2,1613.97,107.98
O21364,2023-08-24,C1038,Pennsylvania,Beauty,Skincare,1,28.44,6.28
O21365,2023-12-06,C1209,Texas,Home,Furniture,4,961.55,183.27
O21366,2024-05-22,C1082,New York,Toys,Board Games,4,125.14,26.29
O21367,2023-09-17,C1457,Florida,Clothing,Shoes,5,336.14,52.25
O21368,2023-12-07,C1134,Michigan,Home,Furniture,1,226.96,27.59
O21369,2024-07-26,C1494,Florida,Toys,Action Figures,4,63.3,3.19
O21370,2023-10-05,C1433,California,Clothing,Jackets,2,194.55,20.54
O21371,2024-01-23,C1397,Florida,Home,Furniture,5,1068.38,163.37
O21372,2024-05-07,C1441,North Carolina,Toys,Dolls,3,80.51,14.72
O21373,2024-10-20,C1320,Illinois,Electronics,Accessories,1,31.14,2.98
O21374,2023-04-30,C1390,North Carolina,Electronics,Laptop,4,3414.06,265.55
O21375,2024-02-20,C1062,Georgia,Home,Kitchen,2,130.93,11.83
O21376,2024-06-16,C1128,California,Electronics,Audio,1,98.26,11.87
O21377,2023-05-12,C1212,Pennsylvania,Toys,Board Games,2,74.68,5.95
O21378,2023-05-23,C1224,Texas,Toys,Board Games,5,209.28,17.03
O21379,2023-05-24,C1345,Illinois,Beauty,Hair,4,94.77,5.57
O21380,2023-11-24,C1323,Texas,Home,Furniture,4,878.49,194.45
O21381,2024-01-26,C1160,New York,Electronics,Accessories,5,97.67,9.18
O21382,2024-03-16,C1240,Michigan,Clothing,Shirts,2,53.58,11.49
O21383,2024-05-22,C1141,Texas,Beauty,Makeup,1,28.21,3.88
O21384,2024-07-14,C1112,Michigan,Electronics,Audio,2,225.13,39.73
O21385,2024-07-20,C1335,California,Toys,Board Games,1,36.85,2.4
O21386,2024-05-22,C1339,California,Toys,Board Games,5,186.53,31.1
O21387,2024-07-06,C1165,Georgia,Clothing,Jackets,3,302.34,32.65
O21388,2023-04-01,C1361,Pennsylvania,Clothing,Shirts,1,25.37,1.75
O21389,2023-12-16,C1279,Ohio,Home,Furniture,4,1134.49,262.8
O21390,2023-05-07,C1031,Texas,Beauty,Skincare,4,84.15,14.37
O21391,2023-05-12,C1289,Illinois,Electronics,Laptop,4,2790.46,274.42
O21392,2024-05-16,C1075,Ohio,Sports,Outdoor,2,153.08,20.5
O21393,2024-09-28,C1481,Pennsylvania,Home,Decor,2,78.83,9.57
O21394,2023-04-27,C1263,Florida,Sports,Accessories,2,56.16,10.68
O21395,2023-10-30,C1411,North Carolina,Electronics,Phone,4,2240.8,384.27
O21396,2024-09-03,C1156,Pennsylvania,Electronics,Laptop,1,744.27,40.16
O21397,2024-11-15,C1121,Michigan,Beauty,Hair,4,81.22,7.27
O21398,2023-08-11,C1462,Ohio,Beauty,Skincare,1,32.47,4.73
O21399,2023-12-24,C1447,Ohio,Clothing,Shirts,2,55.68,7.74
O21400,2024-10-03,C1066,California,Toys,Puzzles,3,41.95,6.43
O21401,2023-03-22,C1394,New York,Beauty,Makeup,2,70.3,13.57
O21402,2023-05-01,C1403,Georgia,Electronics,Accessories,5,115.33,21.5
O21403,2023-12-29,C1014,Texas,Home,Decor,1,34.45,4.29
O21404,2024-01-15,C1010,California,Beauty,Skincare,3,104.6,23.59
O21405,2024-01-15,C1084,New York,Clothing,Shirts,2,48.03,3.01
O21406,2024-01-23,C1236,Texas,Clothing,Jackets,3,213.07,35.56
O21407,2024-04-07,C1191,Michigan,Beauty,Skincare,4,134.07,32.17
O21408,2024-10-05,C1336,Georgia,Clothing,Shoes,1,80.57,12.88
O21409,2024-10-18,C1426,Florida,Electronics,Laptop,5,5966.96,841.47
O21410,2024-10-19,C1433,California,Sports,Accessories,4,124.71,9.58
O21411,2024-03-31,C1159,Ohio,Home,Bedding,3,301.21,63.87
O21412,2023-03-07,C1381,Pennsylvania,Beauty,Makeup,2,87.21,10.88
O21413,2023-12-30,C1140,North Carolina,Beauty,Hair,1,20.72,3.94
O21414,2023-02-22,C1327,Illinois,Electronics,Audio,5,641.52,57.42
O21415,2023-09-27,C1122,New York,Electronics,Accessories,2,57.09,3.33
O21416,2023-10-16,C1024,Florida,Clothing,Jackets,5,542.08,60.22
O21417,2024-01-16,C1050,North Carolina,Clothing,Pants,1,44.31,4.71
O21418,2024-09-03,C1074,Pennsylvania,Home,Bedding,3,259.18,58.24
O21419,2024-11-01,C1346,Pennsylvania,Home,Decor,5,159.9,35.65
O21420,2023-06-30,C1110,Texas,Home,Decor,1,25.25,3.96
O21421,2023-07-04,C1076,Ohio,Electronics,Audio,5,457.75,24.63
O21422,2023-09-08,C1331,Ohio,Clothing,Shirts,2,44.55,4.26
O21423,2024-01-29,C1281,New York,Home,Kitchen,5,341.77,60.77
O21424,2024-07-27,C1231,Florida,Clothing,Pants,2,83.91,5.9
O21425,2023-01-29,C1082,New York,Electronics,Audio,2,194.83,37.04
O21426,2023-09-02,C1288,Texas,Home,Bedding,1,77.49,4.06
O21427,2023-09-03,C1068,California,Electronics,Phone,4,2084.48,388.77
O21428,2023-09-22,C1493,Texas,Clothing,Pants,5,250.2,54.77
O21429,2024-09-22,C1359,Illinois,Toys,Action Figures,3,50.08,7.2
O21430,2023-05-17,C1497,California,Electronics,Laptop,2,1923.91,415.21
O21431,2023-06-07,C1487,Texas,Home,Bedding,4,335.95,69.31
O21432,2024-05-05,C1280,Michigan,Clothing,Pants,2,75.0,13.82
O21433,2024-06-23,C1255,Illinois,Electronics,Laptop,4,2966.35,412.41
O21434,2024-10-19,C1284,Illinois,Electronics,Laptop,4,3938.31,411.08
O21435,2024-11-16,C1180,New York,Sports,Fitness,3,194.68,43.25
O21436,2023-07-28,C1315,Pennsylvania,Home,Furniture,4,947.27,170.24
O21437,2024-02-11,C1224,Texas,Sports,Outdoor,3,275.44,57.73
O21438,2024-03-24,C1249,Georgia,Home,Decor,1,40.44,6.49
O21439,2023-04-18,C1380,California,Home,Furniture,2,445.26,37.57
O21440,2023-07-19,C1114,Pennsylvania,Clothing,Jackets,3,250.69,61.64
O21441,2023-09-19,C1084,New York,Clothing,Jackets,2,181.75,15.73
O21442,2023-10-19,C1388,Ohio,Clothing,Pants,5,194.5,45.17
O21443,2023-12-14,C1003,Illinois,Clothing,Jackets,1,88.04,8.07
O21444,2023-12-18,C1103,Florida,Clothing,Shirts,5,119.03,14.85
O21445,2024-05-23,C1329,Texas,Electronics,Accessories,5,142.21,19.63
O21446,2023-05-22,C1101,Pennsylvania,Electronics,Accessories,4,103.22,24.18
O21447,2023-10-12,C1324,North Carolina,Clothing,Shoes,4,301.63,68.66
O21448,2023-11-25,C1186,Georgia,Clothing,Jackets,5,370.94,79.62
O21449,2023-12-02,C1262,California,Home,Kitchen,4,211.16,26.47
O21450,2024-01-14,C1269,New York,Beauty,Makeup,2,59.02,3.0
O21451,2024-04-20,C1273,Michigan,Clothing,Shoes,4,243.04,45.28
O21452,2023-02-02,C1103,Florida,Electronics,Phone,5,2118.64,280.06
O21453,2023-03-11,C1361,Pennsylvania,Clothing,Jackets,4,285.8,57.56
O21454,2023-10-26,C1242,Michigan,Beauty,Skincare,4,134.38,28.08
O21455,2024-10-23,C1033,Michigan,Electronics,Accessories,3,96.06,13.25
O21456,2023-03-12,C1136,Florida,Toys,Puzzles,3,35.92,7.17
O21457,2024-01-16,C1350,Florida,Home,Furniture,5,1385.9,302.11
O21458,2024-06-10,C1223,New York,Electronics,Audio,2,241.18,56.84
O21459,2023-01-09,C1399,Ohio,Clothing,Shirts,1,29.26,4.87
O21460,2023-05-24,C1151,Texas,Electronics,Phone,1,606.35,124.72
O21461,2023-09-13,C1319,Texas,Beauty,Makeup,5,132.77,19.77
O21462,2023-10-31,C1365,New York,Home,Bedding,2,200.65,11.7
O21463,2024-01-04,C1026,Texas,Home,Decor,2,87.17,7.06
O21464,2024-03-05,C1212,Pennsylvania,Home,Kitchen,2,123.77,9.36
O21465,2024-08-01,C1028,Illinois,Home,Furniture,3,827.42,69.8
O21466,2024-08-24,C1328,Florida,Home,Bedding,5,465.19,24.21
O21467,2023-12-16,C1442,New York,Electronics,Accessories,1,34.41,7.63
O21468,2024-08-02,C1118,Michigan,Clothing,Jackets,2,169.2,27.42
O21469,2024-11-02,C1206,California,Electronics,Laptop,5,3134.9,396.97
O21470,2023-01-03,C1159,Ohio,Toys,Board Games,1,29.45,3.89
O21471,2024-01-23,C1405,Michigan,Electronics,Phone,3,1458.19,208.04
